url,source_file,category,title,h1,canonical,robots,word_count,image_count,unique_search_intent_score_0_5,unique_search_intent_note,unique_firsthand_information_score_0_5,original_studio_imagery_score_0_5,original_artist_commentary_score_0_5,unique_factual_information_score_0_5,inbound_internal_links,overlap_score_0_5,overlap_level,highest_overlap_url,commercial_usefulness_score_0_5,local_usefulness_score_0_5,deserves_to_exist_without_google_score_0_5,classification,recommended_target_url,notes
https://workofarttattoo.com/knowledge/tattoo-swimming-after-getting-inked/,knowledge/tattoo-swimming-after-getting-inked/code.html,faq,How long before I can swim after a tattoo? | Work of Art Knowledge,How long before I can swim after a tattoo?,https://workofarttattoo.com/knowledge/tattoo-swimming-after-getting-inked/,none,89,0,4,answer a narrow customer question,0,0,1,2,1,1.2,low,https://workofarttattoo.com/knowledge/can-you-swim-after-ear-piercing/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-tipping-las-vegas/,knowledge/tattoo-tipping-las-vegas/code.html,faq,How much should I tip a tattoo artist in Las Vegas? | Work of Art Knowledge,How much should I tip a tattoo artist in Las Vegas?,https://workofarttattoo.com/knowledge/tattoo-tipping-las-vegas/,none,95,0,4,answer a narrow customer question,0,0,1,2,1,0.9,low,https://workofarttattoo.com/knowledge/how-long-tattoo-session-last/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-touch-up-timing/,knowledge/tattoo-touch-up-timing/code.html,faq,When is the right time for a tattoo touch-up? | Work of Art Knowledge,When is the right time for a tattoo touch-up?,https://workofarttattoo.com/knowledge/tattoo-touch-up-timing/,none,100,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/tattoo-sunscreen-after-healing-las-vegas/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/vegas-tattoo-aftercare-desert-climate/,knowledge/vegas-tattoo-aftercare-desert-climate/code.html,faq,Why is tattoo aftercare different in Las Vegas desert climate? | Work of Art Knowledge,Why is tattoo aftercare different in Las Vegas desert climate?,https://workofarttattoo.com/knowledge/vegas-tattoo-aftercare-desert-climate/,none,89,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/tattoo-healing-itching-desert-climate/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/walk-in-tattoo-vs-appointment/,knowledge/walk-in-tattoo-vs-appointment/code.html,faq,Should I walk in or book an appointment for a tattoo? | Work of Art Knowledge,Should I walk in or book an appointment for a tattoo?,https://workofarttattoo.com/knowledge/walk-in-tattoo-vs-appointment/,none,87,0,4,answer a narrow customer question,0,0,1,2,1,1.0,low,https://workofarttattoo.com/artists/joshua-cole/,3,2,2,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/white-ink-tattoo-facts/,knowledge/white-ink-tattoo-facts/code.html,faq,Do white ink tattoos stay visible? | Work of Art Knowledge,Do white ink tattoos stay visible?,https://workofarttattoo.com/knowledge/white-ink-tattoo-facts/,none,83,0,4,answer a narrow customer question,0,0,1,2,1,0.7,low,https://workofarttattoo.com/knowledge/tattoo-over-scar-tissue/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/labret_piercing_las_vegas_authority_guide/,labret_piercing_las_vegas_authority_guide/code.html,piercing-placement,Labret Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Labret Piercing Guide,https://workofarttattoo.com/labret_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1771,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,24,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/large_scale_projects_variant_a_authentic_art_rotation/,large_scale_projects_variant_a_authentic_art_rotation/code.html,other,Best Tattoo Styles For Sleeves | Work of Art Tattoo Las Vegas,Best Tattoo Styles for Sleeves and Large Projects,https://workofarttattoo.com/large_scale_projects_variant_a_authentic_art_rotation/,"index, follow, max-snippet:-1, max-image-preview:large",450,3,3,general site information,5,4,4,2,3,0.8,low,https://workofarttattoo.com/best_tattoo_styles_for_sleeves_large_scale_project_hub/,3,4,3,IMPROVE,,manual review required
https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,las-vegas-tattoo-healing-guide/code.html,healing-aftercare,Tattoo Healing: Fresh vs Healed | Real Studio Results | Work of Art,Fresh vs healed: what your tattoo will look like over time,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,"index, follow, max-snippet:-1, max-image-preview:large",1385,9,1,understand tattoo/piercing healing and aftercare,5,5,5,4,2,4.2,high,https://workofarttattoo.com/tattoo_healing_before_after_real_results/,3,4,4,KEEP,,contains real fresh/healed studio examples; should become canonical healing resource
https://workofarttattoo.com/lip_piercing_las_vegas_authority_guide/,lip_piercing_las_vegas_authority_guide/code.html,piercing-placement,"Lip Piercing Las Vegas — Healing, Pain & Aftercare | Work of Art","Lip Piercing Las Vegas — Healing, Pain & Aftercare",https://workofarttattoo.com/lip_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1118,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,4,0,3.9,high,https://workofarttattoo.com/ear_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/macrophages_skin_science_las_vegas_authority_guide/,macrophages_skin_science_las_vegas_authority_guide/code.html,skin-science,Macrophages — The Immune Cells That Lock Ink In | Work of Art,Macrophages — The Immune Cells That Lock Ink In,https://workofarttattoo.com/macrophages_skin_science_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1159,6,3,understand skin/tattoo science before booking,5,5,5,4,6,0.8,low,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,3,4,4,MERGE,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,science subpage is informational but thin as standalone; consolidate unless clinically differentiated
https://workofarttattoo.com/merchandise/,merchandise/code.html,utility-commercial,Merchandise & Original Art | Work of Art Tattoo Las Vegas,Merchandise & one-of-a-kind pieces,https://workofarttattoo.com/merchandise/,"index, follow, max-snippet:-1, max-image-preview:large",901,13,5,"complete booking, contact, review, media, or reference task",5,5,5,3,2,0.8,low,https://workofarttattoo.com/studio_gallery/,4,4,5,IMPROVE,,
https://workofarttattoo.com/monroe_piercing_las_vegas_authority_guide/,monroe_piercing_las_vegas_authority_guide/code.html,piercing-placement,Monroe Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Monroe Piercing Guide,https://workofarttattoo.com/monroe_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1781,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/navel_piercing_las_vegas_authority_guide/,navel_piercing_las_vegas_authority_guide/code.html,piercing-placement,Navel Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Navel Piercing Guide,https://workofarttattoo.com/navel_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1757,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,7,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/nipple_piercing_las_vegas_authority_guide/,nipple_piercing_las_vegas_authority_guide/code.html,piercing-placement,Nipple Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Nipple Piercing Guide,https://workofarttattoo.com/nipple_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1756,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/nose_piercing_las_vegas_authority_guide/,nose_piercing_las_vegas_authority_guide/code.html,piercing-placement,"Nose Piercing Las Vegas — Healing, Pain & Aftercare | Work of Art","Nose Piercing Las Vegas — Healing, Pain & Aftercare",https://workofarttattoo.com/nose_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1128,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,4,0,3.9,high,https://workofarttattoo.com/ear_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/nostril_piercing_las_vegas_authority_guide/,nostril_piercing_las_vegas_authority_guide/code.html,piercing-placement,Nostril Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Nostril Piercing Guide,https://workofarttattoo.com/nostril_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1809,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,14,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/official_location_hours_contact/,official_location_hours_contact/code.html,utility-commercial,Work of Art Tattoo & Piercing — Location & Hours,"Work of Art Tattoo & Piercing — Official Location, Hours & Contact",https://workofarttattoo.com/official_location_hours_contact/,"index, follow, max-snippet:-1, max-image-preview:large",1045,0,5,"complete booking, contact, review, media, or reference task",4,0,5,4,482,1.1,low,https://workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,5,4,5,KEEP,,operational/commercial utility
https://workofarttattoo.com/offsite_bookings/,offsite_bookings/code.html,utility-commercial,Offsite Tattoo Bookings | Private Events | Work of Art Las Vegas,Offsite bookings,https://workofarttattoo.com/offsite_bookings/,"index, follow, max-snippet:-1, max-image-preview:large",1100,75,5,"complete booking, contact, review, media, or reference task",2,5,3,3,3,0.6,low,https://workofarttattoo.com/artists/,4,4,5,IMPROVE,,
https://workofarttattoo.com/oral_piercing_guide_las_vegas/,oral_piercing_guide_las_vegas/code.html,piercing-placement,Oral Piercing Guide Las Vegas | Piercing Shop Near the Strip | Work of Art,Oral Piercing Guide — Las Vegas,https://workofarttattoo.com/oral_piercing_guide_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",778,6,3,"research piercing placement, healing, jewelry, and book",5,5,5,4,15,1.0,low,https://workofarttattoo.com/piercing_healing_guide_las_vegas/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/orbital_piercing_las_vegas_authority_guide/,orbital_piercing_las_vegas_authority_guide/code.html,piercing-placement,Orbital Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Orbital Piercing Guide,https://workofarttattoo.com/orbital_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1928,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/philtrum_piercing_las_vegas_authority_guide/,philtrum_piercing_las_vegas_authority_guide/code.html,piercing-placement,Medusa (Philtrum) Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Medusa (Philtrum) Piercing Guide,https://workofarttattoo.com/philtrum_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1788,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,5,14,2.9,medium,https://workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/piercing-guide-las-vegas/,piercing-guide-las-vegas/code.html,piercing-placement,Piercing Las Vegas | Walk-Ins Near the Strip | Work of Art,"Piercing Las Vegas | Complete Guide — Ear, Nose, Body & Book Online",https://workofarttattoo.com/piercing-guide-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",2390,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,565,4.5,high,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,5,4,4,KEEP,,hub or major category page
https://workofarttattoo.com/piercing_aftercare_desert_climate_las_vegas_expert_guide/,piercing_aftercare_desert_climate_las_vegas_expert_guide/code.html,healing-aftercare,Piercing Aftercare Las Vegas | Desert Climate Guide — Book Online | Work of Art,Piercing aftercare in the Las Vegas desert,https://workofarttattoo.com/piercing_aftercare_desert_climate_las_vegas_expert_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1029,6,3,understand tattoo/piercing healing and aftercare,5,5,5,4,77,1.0,low,https://workofarttattoo.com/tattoo_healing_in_desert_climate_expert_aftercare_guide/,4,4,4,KEEP,,
https://workofarttattoo.com/piercing_aftercare_guide_las_vegas/,piercing_aftercare_guide_las_vegas/code.html,healing-aftercare,Piercing Aftercare Guide Las Vegas | Piercing Shop Near the Strip | Work of Art,Piercing Aftercare Guide — Las Vegas,https://workofarttattoo.com/piercing_aftercare_guide_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",734,6,3,understand tattoo/piercing healing and aftercare,5,5,5,4,434,0.9,low,https://workofarttattoo.com/piercing_healing_guide_las_vegas/,4,4,4,KEEP,,
https://workofarttattoo.com/piercing_healing_guide_las_vegas/,piercing_healing_guide_las_vegas/code.html,healing-aftercare,Piercing Healing Guide Las Vegas | Piercing Shop Near the Strip | Work of Art,Piercing Healing Guide — Las Vegas,https://workofarttattoo.com/piercing_healing_guide_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",735,6,3,understand tattoo/piercing healing and aftercare,5,5,5,4,69,1.0,low,https://workofarttattoo.com/oral_piercing_guide_las_vegas/,4,4,4,KEEP,,
https://workofarttattoo.com/piercing_jewelry_guide_las_vegas/,piercing_jewelry_guide_las_vegas/code.html,piercing-placement,Implant-Grade Titanium Piercing Jewelry Las Vegas | Work of Art,Piercing Jewelry Guide — Las Vegas,https://workofarttattoo.com/piercing_jewelry_guide_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",767,6,3,"research piercing placement, healing, jewelry, and book",5,5,5,4,510,2.4,low-medium,https://workofarttattoo.com/helix-piercing-las-vegas/,5,4,4,IMPROVE,,hub or major category page
https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,piercing_types_las_vegas_authority_hub/code.html,piercing-placement,"Piercing Las Vegas | Complete Guide — Ear, Nose, Body & Book Online | Work of Art","Piercing Las Vegas | Complete Guide — Ear, Nose, Body & Book Online",https://workofarttattoo.com/piercing-guide-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1943,1,1,"research piercing placement, healing, jewelry, and book",5,4,5,5,58,4.5,high,https://workofarttattoo.com/piercing-guide-las-vegas/,5,4,4,301,https://workofarttattoo.com/piercing-guide-las-vegas/,hub or major category page; canonical differs from public URL; map redirect after confirming target
https://workofarttattoo.com/psoriasis_skin_science_las_vegas_authority_guide/,psoriasis_skin_science_las_vegas_authority_guide/code.html,skin-science,Psoriasis & Tattoo Safety | Work of Art,Psoriasis & Tattoo Safety,https://workofarttattoo.com/psoriasis_skin_science_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1166,6,3,understand skin/tattoo science before booking,5,5,5,4,2,1.2,low,https://workofarttattoo.com/scar_tissue_tattoo_skin_science_las_vegas_authority_guide/,3,4,4,MERGE,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,science subpage is informational but thin as standalone; consolidate unless clinically differentiated
https://workofarttattoo.com/real_client_tattoo_timeline_las_vegas/,real_client_tattoo_timeline_las_vegas/code.html,other,"Real Client Tattoo Timeline — Fresh to 1 Year | Joshua Cole, Las Vegas | Work of Art","Real Client Timeline — One Tattoo, Every Stage",https://workofarttattoo.com/real_client_tattoo_timeline_las_vegas/,"index, follow, max-snippet:-1, max-image-preview:large",805,3,3,general site information,5,4,5,4,602,1.1,low,https://workofarttattoo.com/healing_database_black_grey_tattoos_las_vegas/,4,4,4,IMPROVE,,manual review required
https://workofarttattoo.com/realism-tattoos-las-vegas/,realism-tattoos-las-vegas/code.html,tattoo-style-pricing,Black & Grey Realism — Joshua Cole | Work of Art Las Vegas | Work of Art,Realism Tattoo in Las Vegas,https://workofarttattoo.com/realism-tattoos-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1133,10,1,research tattoo style/pricing and choose artist,2,5,5,4,439,5,high,https://workofarttattoo.com/realism_tattoos_las_vegas_master_authority_guide/,5,4,4,KEEP,,commercial tattoo style/pricing intent
https://workofarttattoo.com/realism_tattoos_las_vegas_master_authority_guide/,realism_tattoos_las_vegas_master_authority_guide/code.html,tattoo-style-pricing,Black & Grey Realism — Joshua Cole | Work of Art Las Vegas | Work of Art,Realism Tattoo in Las Vegas,https://workofarttattoo.com/realism-tattoos-las-vegas/,"index, follow, max-snippet:-1, max-image-preview:large",1205,10,1,research tattoo style/pricing and choose artist,2,5,5,4,60,5,high,https://workofarttattoo.com/realism-tattoos-las-vegas/,5,4,4,301,https://workofarttattoo.com/realism-tattoos-las-vegas/,generated authority-style page overlaps artist/service pages; consolidate proof and commentary; canonical differs from public URL; map redirect after confirming target
https://workofarttattoo.com/review_funnel_google_authority_hub/,review_funnel_google_authority_hub/code.html,utility-commercial,Leave a Review | Work of Art Tattoo & Piercing,Client reviews & healed work,https://workofarttattoo.com/review_funnel_google_authority_hub/,"index, follow, max-snippet:-1, max-image-preview:large",782,5,3,"complete booking, contact, review, media, or reference task",5,5,3,4,12,4.2,high,https://workofarttattoo.com/reviews_vault_100_verified_masterpieces/,5,4,5,IMPROVE,,
https://workofarttattoo.com/reviews_vault_100_verified_masterpieces/,reviews_vault_100_verified_masterpieces/code.html,utility-commercial,Leave a Review | Work of Art Tattoo & Piercing,Client reviews & healed work,https://workofarttattoo.com/reviews_vault_100_verified_masterpieces/,"index, follow, max-snippet:-1, max-image-preview:large",934,7,3,"complete booking, contact, review, media, or reference task",5,5,5,4,15,4.2,high,https://workofarttattoo.com/review_funnel_google_authority_hub/,5,4,5,KEEP,,operational/commercial utility
https://workofarttattoo.com/rook_piercing_las_vegas_authority_guide/,rook_piercing_las_vegas_authority_guide/code.html,piercing-placement,Rook Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Rook Piercing Guide,https://workofarttattoo.com/rook_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1907,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,11,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/scar_tissue_tattoo_skin_science_las_vegas_authority_guide/,scar_tissue_tattoo_skin_science_las_vegas_authority_guide/code.html,skin-science,Why Scar Tissue Tattoos Differently | Work of Art,Why Scar Tissue Tattoos Differently,https://workofarttattoo.com/scar_tissue_tattoo_skin_science_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1212,6,3,understand skin/tattoo science before booking,5,5,5,4,4,1.2,low,https://workofarttattoo.com/psoriasis_skin_science_las_vegas_authority_guide/,3,4,4,MERGE,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,science subpage is informational but thin as standalone; consolidate unless clinically differentiated
https://workofarttattoo.com/septum_piercing_las_vegas_authority_guide/,septum_piercing_las_vegas_authority_guide/code.html,piercing-placement,Septum Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Septum Piercing Guide,https://workofarttattoo.com/septum_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1824,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,12,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,5,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,skin_science_tattoo_dermatology_authority_guide/code.html,skin-science,Skin Science for Tattoo Collectors | Work of Art,Skin Science for Tattoo Collectors,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1292,6,3,understand skin/tattoo science before booking,5,5,5,4,458,1.1,low,https://workofarttattoo.com/scar_tissue_tattoo_skin_science_las_vegas_authority_guide/,4,4,4,IMPROVE,,make this the skin science hub
https://workofarttattoo.com/snake_bites_piercing_las_vegas_authority_guide/,snake_bites_piercing_las_vegas_authority_guide/code.html,piercing-placement,Snake Bites Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Snake Bites Piercing Guide,https://workofarttattoo.com/snake_bites_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1806,6,2,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,2.9,medium,https://workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/snug_piercing_las_vegas_authority_guide/,snug_piercing_las_vegas_authority_guide/code.html,piercing-placement,Snug Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Snug Piercing Guide,https://workofarttattoo.com/snug_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1929,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,3,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/start_here/,start_here/code.html,other,Start Here | Work of Art Las Vegas,Start Here,https://workofarttattoo.com/start_here/,"index, follow, max-snippet:-1, max-image-preview:large",897,1,3,general site information,5,4,5,3,824,0.7,low,https://workofarttattoo.com/cover-up-tattoos-las-vegas/,4,4,4,IMPROVE,,manual review required
https://workofarttattoo.com/stretch_marks_skin_science_las_vegas_authority_guide/,stretch_marks_skin_science_las_vegas_authority_guide/code.html,skin-science,Stretch Marks & Tattoo Planning | Work of Art,Stretch Marks & Tattoo Planning,https://workofarttattoo.com/stretch_marks_skin_science_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1191,6,3,understand skin/tattoo science before booking,5,5,5,4,3,1.0,low,https://workofarttattoo.com/scar_tissue_tattoo_skin_science_las_vegas_authority_guide/,3,4,4,MERGE,https://workofarttattoo.com/skin_science_tattoo_dermatology_authority_guide/,science subpage is informational but thin as standalone; consolidate unless clinically differentiated
https://workofarttattoo.com/studio-rules/,studio-rules/code.html,other,Studio Rules | Work of Art Tattoo & Piercing,Studio Rules,https://workofarttattoo.com/studio-rules/,"index, follow, max-snippet:-1, max-image-preview:large",142,0,3,general site information,0,0,1,2,195,0.9,low,https://workofarttattoo.com/katelyn_piercing_minors_las_vegas_authority_guide/,4,0,1,NOINDEX,,manual review required; thin page
https://workofarttattoo.com/studio_gallery/,studio_gallery/code.html,utility-commercial,"Studio Gallery | Tattoos, Original Art & Piercing | Work of Art Las Vegas",Studio gallery,https://workofarttattoo.com/studio_gallery/,"index, follow, max-snippet:-1, max-image-preview:large",1199,103,5,"complete booking, contact, review, media, or reference task",5,5,5,4,587,1.6,low-medium,https://workofarttattoo.com/ear_curation_piercing_las_vegas_authority_guide/,5,4,5,KEEP,,operational/commercial utility
https://workofarttattoo.com/studio_videos/,studio_videos/code.html,utility-commercial,Studio Videos | Tattoo Reels & Client Stories | Work of Art Las Vegas,Studio Videos — Tattoos & Client Stories,https://workofarttattoo.com/studio_videos/,"index, follow, max-snippet:-1, max-image-preview:large",602,0,5,"complete booking, contact, review, media, or reference task",4,0,4,2,719,0.6,low,https://workofarttattoo.com/studio_gallery/,5,4,5,KEEP,,operational/commercial utility
https://workofarttattoo.com/surface_piercing_las_vegas_authority_guide/,surface_piercing_las_vegas_authority_guide/code.html,piercing-placement,Surface Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Surface Piercing Guide,https://workofarttattoo.com/surface_piercing_las_vegas_authority_guide/,"index, follow, max-snippet:-1, max-image-preview:large",1812,6,1,"research piercing placement, healing, jewelry, and book",5,5,5,5,9,3.8,high,https://workofarttattoo.com/bridge_piercing_las_vegas_authority_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/piercing_types_las_vegas_authority_hub/,"placement page can stay only with anatomy-specific advice, jewelry examples, photos, and Katelyn/Katie commentary"
https://workofarttattoo.com/tattoo-aftercare-desert-climate/,tattoo-aftercare-desert-climate/code.html,healing-aftercare,Desert Tattoo Healing — Joshua Cole | Work of Art Las Vegas | Work of Art,Tattoo Healing in Desert Climate,https://workofarttattoo.com/tattoo-aftercare-desert-climate/,"index, follow, max-snippet:-1, max-image-preview:large",1121,8,1,understand tattoo/piercing healing and aftercare,5,5,5,4,443,4.7,high,https://workofarttattoo.com/tattoo_healing_in_desert_climate_expert_aftercare_guide/,4,4,4,IMPROVE,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,merge unique details into main healing guide if duplicative
https://workofarttattoo.com/tattoo_healing_before_after_real_results/,tattoo_healing_before_after_real_results/code.html,healing-aftercare,Tattoo Healing: Fresh vs Healed | Real Studio Results | Work of Art,Fresh vs healed: what your tattoo will look like over time,https://workofarttattoo.com/tattoo_healing_before_after_real_results/,"index, follow, max-snippet:-1, max-image-preview:large",1288,4,1,understand tattoo/piercing healing and aftercare,5,5,5,4,20,4.2,high,https://workofarttattoo.com/las-vegas-tattoo-healing-guide/,4,4,4,KEEP,,contains real fresh/healed studio examples; should become canonical healing resource
